rank,global_cell_id,scan_name,image_name,xmin,ymin,xmax,ymax,skeleton_length,num_junctions,num_components,num_end_nodes,num_start_nodes,total_nodes,end_to_start_ratio,soma_area,soma_perimeter,soma_circularity,cell_area,cell_perimeter,cell_convex_hull_area,cell_convex_hull_perimeter,cell_solidity,cell_convexity,cell_circularity,cell_convex_circularity,branch_area,branch_perimeter,sholl_min_radius,sholl_peak_radius,sholl_max_radius,sholl_peak,sholl_sum,min_dist_to_known,x_row_position
373,tile_x43520_y41472_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x43520_y41472_gray_matter,410.5518,312.39423,476.15848,383.42236,119,5,2,4,4,8,1.0,315,70.28427076339722,0.8013165849815442,1173,240.6934319734573,2223.5,190.5271657705307,0.5275466606701147,0.7915760900012478,0.2544364908742537,0.7697207310880125,871,281.4213538169861,9,17,41,12,119,2.7942142379401376,5342
374,tile_x12288_y40960_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x12288_y40960_gray_matter,365.8156,134.46289,473.41022,204.913,105,4,3,6,4,10,1.5,910,124.32590091228484,0.7398233366613481,1956,344.3919162750244,3718.5,246.3453053236008,0.5260185558693021,0.7153051325597155,0.2072396339851752,0.7699970643837,1049,448.4751765727997,20,55,78,6,105,2.793763208730734,81962
375,tile_x16896_y8704_gray_matter_cell_5,2016-020_Iba1_Temporal_pole_Batch_8,tile_x16896_y8704_gray_matter,272.0885,395.38675,419.2531,479.68198,194,5,2,7,2,9,3.5,288,65.4558436870575,0.8447058496591535,796,436.4751765727997,6256.5,333.2392656803131,0.1272276832094621,0.7634781622563411,0.0525053832779664,0.7079930188049365,546,431.8893901109696,12,83,112,9,194,2.7896005890141544,16451
376,tile_x51200_y30720_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x51200_y30720_gray_matter,7.9796295,212.76492,96.900986,392.34274,295,8,8,13,9,22,1.4444444444444444,577,132.95331752300262,0.410192126590157,2543,669.6122596263885,8076.0,391.4311821460724,0.3148836057454185,0.5845639420707025,0.0712704386028757,0.6623618881050874,1989,769.3523740768433,11,54,92,13,295,2.7857203838277,7078
377,tile_x48640_y31744_gray_matter_cell_5,2017-160_Iba1_Temporal_pole_Batch_6,tile_x48640_y31744_gray_matter,444.10583,403.4333,483.78735,456.16827,30,2,2,4,1,5,4.0,522,85.5979790687561,0.8952685831095081,609,133.88224983215332,715.5,108.65588903427124,0.8511530398322851,0.8115780035851796,0.4269540651047677,0.761575497622782,244,146.71067690849304,14,16,26,5,30,2.784105351859713,89003
378,tile_x8192_y29184_gray_matter_cell_3,2018-001_Iba1_Temporal_pole_Batch_6,tile_x8192_y29184_gray_matter,328.46655,212.52422,380.11804,247.32607,36,0,3,3,3,6,1.0,327,68.04163014888763,0.8875814084719419,661,143.29646337032318,824.5,118.22711312770844,0.8016979987871438,0.8250525543130283,0.4045203549705393,0.7412528118168189,357,170.61017167568207,11,14,30,5,36,2.781644177360738,106321
379,tile_x59904_y13312_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x59904_y13312_gray_matter,336.5094,263.7588,431.50256,434.43835,139,1,3,4,3,7,1.3333333333333333,637,107.39696860313416,0.694009235992055,1395,375.36247873306274,5692.5,361.6792559623718,0.2450592885375494,0.9635466421234348,0.1244177533686771,0.546846834011102,773,434.4751765727997,12,78,123,4,139,2.7809670708782,77830
380,tile_x4096_y40448_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x4096_y40448_gray_matter,2.138115,63.312668,123.30496,157.70772,282,13,5,13,5,18,2.6,311,71.94112491607666,0.7551197063288209,1492,536.558436870575,5407.5,289.6585199832916,0.2759130836800739,0.5398452434607065,0.0651245343287542,0.8099044356700805,1196,554.7005722522736,9,54,84,15,282,2.780332036503929,88115
381,tile_x36864_y15872_gray_matter_cell_4,2017-026_Iba1_Temporal_pole_Batch_8,tile_x36864_y15872_gray_matter,225.20477,144.40543,348.6682,280.25842,341,7,1,8,1,9,8.0,134,46.14213538169861,0.7908958272640014,1235,613.8132700920105,10632.5,403.7908942699432,0.1161533035504349,0.6578399554793187,0.0411911839626795,0.8194684038399074,1222,602.7422024011612,6,105,123,29,341,2.7797903166371336,45490
382,tile_x28160_y16384_gray_matter_cell_0,2016-032_Iba1_Temporal_pole_Batch_8,tile_x28160_y16384_gray_matter,205.01038,142.46301,305.93518,365.52557,345,6,5,12,4,16,3.0,512,99.35533845424652,0.651774568468946,2152,638.7005722522736,12135.0,508.0522204637528,0.1773382777091059,0.795446634206369,0.0662914503030031,0.5907897299099586,1662,670.7422024011612,8,24,132,9,345,2.7792069535754274,28999
383,tile_x72192_y47104_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x72192_y47104_gray_matter,183.52014,228.51611,294.206,355.06897,210,2,3,6,3,9,2.0,253,57.69848430156708,0.9549960511476668,884,420.57568180561066,6089.0,314.6523710489273,0.1451798324848086,0.748146848857417,0.0628020490500056,0.7728475253754254,646,440.71781718730927,9,58,112,6,210,2.7778599679178764,67536
384,tile_x80384_y35328_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x80384_y35328_gray_matter,368.7127,72.288925,455.2235,169.46591,197,7,6,13,6,19,2.1666666666666665,471,84.08326029777527,0.8371661991375274,1808,459.1025931835175,3963.0,247.0306783914566,0.4562200353267726,0.5380729319747293,0.1077925630414908,0.8160789096435983,1337,536.357426404953,9,48,69,10,197,2.777824882206694,50922
385,tile_x71680_y67072_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x71680_y67072_gray_matter,397.3049,323.87506,442.8657,383.5064,1,0,1,0,0,0,0.0,767,104.56854152679443,0.8814610501360927,1226,146.71067690849304,1243.5,135.01599204540253,0.9859268194611982,0.9202874316339992,0.7157756045128898,0.8572060549041812,466,219.62236428260803,21,21,21,1,1,2.7773243148089555,60780
386,tile_x87552_y9216_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x87552_y9216_gray_matter,188.44025,226.23837,287.25922,364.77463,148,5,4,8,5,13,1.6,809,131.88224983215332,0.5845015820087799,1896,432.3330411911011,5753.5,323.75801980495453,0.3295385417571913,0.7488625410470214,0.1274709848552385,0.6897646149275661,1107,460.3746713399887,14,19,69,6,148,2.775101638779812,14631
387,tile_x34816_y46592_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x34816_y46592_gray_matter,92.66495,308.87384,209.9638,398.11517,83,2,3,5,3,8,1.6666666666666667,635,117.0538227558136,0.5823879577319554,1429,310.9777027368545,2494.5,239.0542649030685,0.5728602926438164,0.768718344753332,0.1856878940664773,0.5485299936835442,799,414.3746713399887,9,9,63,5,83,2.7737034530381557,3425
388,tile_x52736_y7168_gray_matter_cell_1,2017-129_Iba1_Tp_B8_100,tile_x52736_y7168_gray_matter,234.45514,398.21793,282.06934,485.52243,38,0,1,1,1,2,1.0,992,130.81118214130402,0.7285037562351984,1049,194.02438521385196,1460.0,172.99653339385986,0.7184931506849315,0.891622633944618,0.3501649881276167,0.6130387382234888,190,170.85281229019165,23,31,56,3,38,2.770572645088865,77009
389,tile_x33280_y16896_gray_matter_cell_2,2018-001_Iba1_Temporal_pole_Batch_6,tile_x33280_y16896_gray_matter,42.463528,327.8278,114.71216,376.60446,44,1,3,4,2,6,2.0,734,100.08326029777528,0.920837580520692,1183,171.68123936653137,1461.5,147.15022432804108,0.8094423537461513,0.8571130128777918,0.5043696310034166,0.8481776545795142,449,171.68123936653137,15,16,34,4,44,2.7703656382517536,102652
390,tile_x27648_y15360_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x27648_y15360_gray_matter,347.09515,253.29514,432.74725,321.89713,68,2,5,8,4,12,2.0,671,126.95331752300262,0.5231717386127509,854,286.83556735515594,2217.5,208.7820380926132,0.3851183765501691,0.727880576379505,0.130437278759142,0.6392742729551915,353,218.89444243907928,10,53,56,7,68,2.7695953320783233,34424
391,tile_x29184_y28160_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_6,tile_x29184_y28160_gray_matter,365.62582,461.30023,399.60904,499.97418,4,0,1,1,1,2,1.0,611,102.18376553058624,0.7353384392579178,568,99.49747383594512,586.0,92.3842589855194,0.969283276450512,0.92850858844764,0.7209980510459468,0.8628027500432459,84,71.35533845424652,18,18,21,2,4,2.7665859115689173,54727
392,tile_x70144_y57856_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x70144_y57856_gray_matter,10.493744,252.95935,144.03708,353.1195,143,1,4,5,3,8,1.6666666666666667,611,141.1959581375122,0.3851292861124027,1760,458.71781718730927,6268.5,314.2518948316574,0.2807689239850043,0.6850658140085678,0.1051069209393951,0.7976597612745779,1171,489.34523379802704,15,39,71,9,143,2.7661134150519353,11269
393,tile_x52224_y25600_gray_matter_cell_1,2017-026_Iba1_Temporal_pole_Batch_8,tile_x52224_y25600_gray_matter,357.37677,196.16135,453.35297,296.3381,180,4,5,7,4,11,1.75,666,113.11269783973694,0.6541259395481235,1382,437.2030984163284,5678.5,293.05492413043976,0.2433741304922074,0.6702947101517954,0.0908555464686019,0.8308936652197862,779,447.546244263649,9,25,59,11,180,2.765333874719737,47516
394,tile_x69632_y32256_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x69632_y32256_gray_matter,151.53793,79.37416,288.03238,221.24382,247,2,6,8,7,15,1.1428571428571428,398,74.76955199241638,0.8946298388679593,1172,499.34523379802704,6483.5,314.7313562631607,0.1807665612709184,0.6302880952108213,0.0590657411537538,0.8225065264929668,803,501.1025931835175,9,18,65,9,247,2.7641534822873055,40007
395,tile_x32768_y11776_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x32768_y11776_gray_matter,199.57892,326.3871,318.92047,510.50305,298,5,3,9,2,11,4.5,256,57.455843687057495,0.9744990427090556,1894,676.0386657714844,8766.0,392.64801466465,0.216062057951175,0.5808070374444728,0.0520770969963593,0.7145037600217607,1638,732.3229365348816,10,36,102,11,298,2.763875483972265,73792
396,tile_x63488_y63488_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x63488_y63488_gray_matter,388.94208,55.880196,420.99884,87.275505,0,0,0,0,0,0,0.0,571,90.42640614509584,0.8775167814959272,534,83.35533845424652,506.0,80.79379785060883,1.0553359683794463,0.9692696274631082,0.9657935097474588,0.974101773691072,66,61.35533845424652,0,0,0,0,0,2.7637320595388766,9806
397,tile_x3072_y7680_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x3072_y7680_gray_matter,94.62573,249.28798,230.36472,365.5326,156,6,5,10,5,15,2.0,911,164.55129659175873,0.4227908926711868,1629,458.2741661071777,5514.0,315.8515522480011,0.2954298150163221,0.6892196322804112,0.0974720716752284,0.6945613212617088,735,508.7005722522736,8,44,74,11,156,2.7587554676299755,35080
398,tile_x45056_y50176_gray_matter_cell_1,2016-020_Iba1_Temporal_pole_Batch_8,tile_x45056_y50176_gray_matter,310.80054,91.2229,456.5282,270.25903,375,10,5,13,4,17,3.25,524,85.94112491607666,0.8915364072350491,2290,714.8254626989365,11742.5,429.5510921478272,0.1950180966574409,0.6009174470730088,0.0563177529380552,0.7997251935651656,1766,801.5950146913528,11,37,101,14,375,2.754871445092985,21774
399,tile_x9216_y4096_gray_matter_cell_2,2017-026_Iba1_Temporal_pole_Batch_8,tile_x9216_y4096_gray_matter,9.036705,104.06538,91.03199,178.72058,121,0,4,4,4,8,1.0,481,108.08326029777528,0.5174138710157786,879,341.8061298131943,3020.5,211.99664795398712,0.2910114219500083,0.6202248276525897,0.0945451042950989,0.8445604035565053,542,291.52185904979706,12,50,56,19,121,2.7529816165286483,51973
400,tile_x49664_y50688_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x49664_y50688_gray_matter,444.43753,15.579325,487.3392,76.61277,40,0,3,3,3,6,1.0,315,63.94112491607666,0.9681883949365536,561,137.0538227558136,931.0,126.85341095924376,0.602577873254565,0.9255736790739232,0.3753102436978379,0.7270348785997331,270,150.1248904466629,10,14,36,4,40,2.7514186473847704,38574
401,tile_x16896_y8704_gray_matter_cell_2,2017-014_Iba1_Temporal_pole_Batch_6,tile_x16896_y8704_gray_matter,53.001846,91.9163,147.08847,225.27542,200,3,4,8,4,12,2.0,324,67.35533845424652,0.8974511712638626,1243,484.3746713399887,4853.0,300.3079184293747,0.2561302287245003,0.6199909619522297,0.0665760680443404,0.6762177836225114,945,498.8599525690079,9,20,121,7,200,2.7505179093483516,32961
402,tile_x12800_y11264_gray_matter_cell_2,2017-160_Iba1_Temporal_pole_Batch_6,tile_x12800_y11264_gray_matter,378.39246,294.56006,468.08472,385.85687,150,5,3,6,3,9,2.0,311,65.35533845424652,0.9149726592912014,760,303.3208485841751,3084.5,228.85994017124176,0.2463932566056086,0.7545143739360548,0.1038051574867548,0.7400398023147674,502,269.0365778207779,11,23,56,9,150,2.74800468424553,82020
403,tile_x10240_y18432_gray_matter_cell_3,2017-129_Iba1_Tp_B8_100,tile_x10240_y18432_gray_matter,60.940125,350.6184,220.93124,479.10754,257,6,2,8,2,10,4.0,245,57.69848430156708,0.9247985475540648,1033,462.4751765727997,8048.5,378.7581058740616,0.1283468969373175,0.8189804016744671,0.0606922630963835,0.7050191933934212,848,431.9898953437805,10,69,102,10,257,2.7478735500525557,69205
404,tile_x18432_y62464_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x18432_y62464_gray_matter,172.09299,90.88486,274.69763,263.7224,295,9,2,8,4,12,2.0,497,86.5269113779068,0.8341878297703019,2035,522.9015827178955,8623.0,371.44073843956,0.2359967528702307,0.7103454086119139,0.0935264316541479,0.7853968986577076,1538,574.457931637764,11,124,132,15,295,2.747526242652257,756
405,tile_x89600_y44032_gray_matter_cell_4,2017-129_Iba1_Tp_B8_100,tile_x89600_y44032_gray_matter,299.85797,66.30235,463.47577,163.59233,177,3,4,7,4,11,1.75,614,94.76955199241638,0.8590937905691656,1599,425.26197350025177,4717.5,326.13926923274994,0.3389507154213036,0.7669137838691727,0.1111079736689526,0.5573340609138199,985,520.8599525690079,16,30,86,7,177,2.747380624695388,81126
406,tile_x22016_y45568_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x22016_y45568_gray_matter,2.8666344,13.724815,127.94473,112.41327,234,5,6,11,6,17,1.8333333333333333,643,103.49747383594512,0.7543299261477461,2069,587.4284940958023,5870.5,318.3821595907212,0.3524401669363768,0.5419930473083197,0.0753460235657634,0.7277588709390389,1430,666.7838325500488,11,32,68,21,234,2.7473041605499158,33565
407,tile_x24576_y39936_gray_matter_cell_2,2016-020_Iba1_Temporal_pole_Batch_8,tile_x24576_y39936_gray_matter,437.76996,409.22034,481.74884,467.3059,45,0,1,1,1,2,1.0,325,65.35533845424652,0.9561611391306768,861,177.29646337032318,1162.0,135.6467524766922,0.7409638554216867,0.7650843671560652,0.3442015885345384,0.7935918344333319,540,205.5807341337204,12,31,34,15,45,2.747157484199721,17924
408,tile_x77824_y20992_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x77824_y20992_gray_matter,95.57022,243.97281,147.76065,316.43118,55,1,3,4,3,7,1.3333333333333333,390,77.35533845424652,0.8190188357618554,957,206.6518018245697,1237.5,151.82152819633484,0.7733333333333333,0.7346731403059276,0.2816069761245585,0.6746652700355428,568,276.5929267406464,15,23,35,7,55,2.747059206824721,13075
409,tile_x19456_y10240_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x19456_y10240_gray_matter,143.62778,211.43097,205.57193,382.39874,201,3,4,6,5,11,1.2,578,93.01219260692596,0.8395719838187939,1337,344.5929267406464,5999.0,357.05356335639954,0.2228704784130688,1.0361604538247864,0.141490914605316,0.5913192027211559,771,429.36247873306274,11,95,102,17,201,2.7466720033590266,83370
410,tile_x29696_y7680_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x29696_y7680_gray_matter,3.5386696,314.87393,63.88959,415.4224,111,0,6,6,6,12,1.0,569,109.25483322143556,0.5990192976599535,1226,348.3330411911011,3339.0,232.47045719623569,0.3671758011380653,0.6673798626777373,0.1269728860960273,0.7764093264350692,708,371.1614682674408,13,48,49,10,111,2.7442336280368864,101064
411,tile_x8192_y61440_gray_matter_cell_1,2018-001_Iba1_Temporal_pole_Batch_6,tile_x8192_y61440_gray_matter,167.52664,69.642426,241.98947,147.63068,74,2,6,4,8,12,0.5,1125,196.1665205955505,0.3673775455656965,891,429.6883796453476,2418.0,199.58074510097504,0.3684863523573201,0.4644778740949504,0.060642954280124,0.7628319618459637,287,222.7939372062683,8,28,41,6,74,2.7433575460536894,106408
412,tile_x22528_y17408_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x22528_y17408_gray_matter,197.76343,249.27364,243.34662,288.38593,9,0,1,1,1,2,1.0,641,94.42640614509584,0.9034018423544516,589,116.56854152679443,680.5,95.46931099891664,0.8655400440852314,0.8189972161311811,0.5447063439605011,0.9382323797706712,110,91.74011445045473,16,18,18,6,9,2.742970407401297,17448
413,tile_x78336_y24064_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_6,tile_x78336_y24064_gray_matter,299.4699,45.582794,452.28632,198.19217,389,6,2,8,2,10,4.0,550,88.38477599620819,0.8847439923929694,1911,792.1391710042953,12991.0,431.3649535179138,0.1471018397352013,0.5445570290016307,0.0382708027625968,0.8773294974260524,1593,744.5828220844269,14,38,146,23,389,2.742221870903484,61716
414,tile_x43520_y17920_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x43520_y17920_gray_matter,200.8031,5.506531,280.89233,74.90117,80,3,1,5,1,6,5.0,383,73.94112491607666,0.8803118155286588,826,223.13708305358887,1287.5,170.88849818706512,0.6415533980582524,0.7658453532173509,0.2084713642028797,0.5540276446645992,511,193.5807341337204,14,47,58,7,80,2.7420140824652184,21445
415,tile_x8704_y3072_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x8704_y3072_gray_matter,220.13988,220.74875,397.15015,362.5369,262,5,5,10,5,15,2.0,477,81.94112491607666,0.8927387775318816,1258,449.8893901109696,8095.0,371.0331627130509,0.1554045707226683,0.8247208555452529,0.0781050298622288,0.7389265316487006,806,464.71781718730927,13,45,88,10,262,2.738494112645409,69004
416,tile_x61952_y21504_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x61952_y21504_gray_matter,323.70508,138.46545,455.2953,254.04236,173,3,3,6,3,9,2.0,394,72.5269113779068,0.941255917962484,1029,324.83556735515594,4318.0,319.6259524822235,0.2383047707271885,0.9839623015566008,0.1225457030335139,0.5311392934985599,635,380.534051656723,12,27,93,8,173,2.738256480713376,59314
417,tile_x82432_y27136_gray_matter_cell_0,2016-032_Iba1_Temporal_pole_Batch_8,tile_x82432_y27136_gray_matter,113.05658,46.63382,229.81857,170.23117,123,1,6,6,5,11,1.2,641,102.56854152679443,0.7656663014490751,1057,308.2497808933258,3932.5,278.3882224559784,0.2687857596948506,0.9031254512142496,0.1397910278610467,0.6376419472157987,486,280.3502861261368,15,21,69,7,123,2.7373737543876313,31143
418,tile_x65536_y38400_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x65536_y38400_gray_matter,331.66913,159.90509,466.1327,302.87268,116,0,5,3,7,10,0.4285714285714285,1028,183.5391039848328,0.383482689241312,1338,474.0731556415558,5153.0,333.42811942100525,0.2596545701533087,0.7033263019708049,0.074812686294997,0.5824592686728648,556,344.534051656723,26,49,81,7,116,2.7352105289369852,66770
419,tile_x83456_y28672_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x83456_y28672_gray_matter,3.3767776,259.39374,124.97341,415.50708,258,9,1,10,0,10,0.0,156,51.65685415267944,0.7346467357382924,964,484.8599525690079,6388.5,349.7207410335541,0.1508961415042654,0.7212819684953872,0.0515293030575068,0.6563960867374972,964,484.8599525690079,22,140,164,11,258,2.728632976196544,41468
420,tile_x48640_y58880_gray_matter_cell_2,2016-020_Iba1_Temporal_pole_Batch_8,tile_x48640_y58880_gray_matter,207.1113,325.10132,308.9957,466.2188,113,2,7,9,7,16,1.2857142857142858,2833,444.4751765727997,0.1802027508243833,1342,659.269113779068,7637.5,336.52718591690063,0.1757119476268412,0.5104549551667249,0.0388004640814785,0.8474630650997205,331,238.0660153627396,23,53,73,6,113,2.728416127331367,22518
421,tile_x23552_y53760_gray_matter_cell_0,2016-032_Iba1_Temporal_pole_Batch_8,tile_x23552_y53760_gray_matter,312.23096,291.09802,382.06873,390.1178,183,9,3,5,3,8,1.6666666666666667,421,76.42640614509583,0.9057432038241596,1548,281.8650048971176,2939.0,220.9942382574081,0.5267097652262674,0.7840428375919613,0.2448490943961244,0.7562189362599103,1132,334.3919162750244,14,37,50,13,183,2.728332479919934,28887
422,tile_x28672_y41472_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x28672_y41472_gray_matter,317.07568,245.95697,445.9729,351.49878,165,3,7,8,8,16,1.0,954,162.32590091228485,0.4549698261218682,1920,504.9015827178955,6139.5,310.6550017595291,0.3127290495968727,0.6152783282778931,0.0946449897560045,0.7994405382967749,992,521.1442233324051,25,40,72,18,165,2.727306505308571,73028
423,tile_x14336_y40960_gray_matter_cell_3,2018-001_Iba1_Temporal_pole_Batch_6,tile_x14336_y40960_gray_matter,390.4779,343.7168,495.71887,466.70642,250,6,5,11,5,16,2.2,545,106.22539567947388,0.6069454378446146,1820,594.9432128667831,7217.5,331.00496912002563,0.2521648770349844,0.5563639721597138,0.0646145349793681,0.8278042075117362,1344,600.357426404953,10,46,78,21,250,2.726424423127028,94815
424,tile_x26624_y24064_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_6,tile_x26624_y24064_gray_matter,1.1261902,74.89998,79.68109,141.42287,85,3,3,5,3,8,1.6666666666666667,230,54.28427076339722,0.9808208377790156,608,169.4385987520218,1567.0,161.31598830223083,0.3880025526483727,0.9520616287574556,0.2661268790674569,0.7567005229676542,378,219.722869515419,9,20,49,7,85,2.725315303118225,54366
425,tile_x16384_y66048_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x16384_y66048_gray_matter,127.75428,403.52878,269.6997,510.79214,234,6,5,11,5,16,2.2,511,87.5979790687561,0.8368403075136205,2282,613.1858534812927,6344.5,310.03383815288544,0.3596816139963748,0.5056115309782567,0.0762678054932737,0.8294478239755928,1771,613.1858534812927,12,52,83,8,234,2.7223935600253744,70611
426,tile_x67072_y24576_gray_matter_cell_3,2014-048_Iba1_Temporal_pole_Batch_8,tile_x67072_y24576_gray_matter,181.49396,168.19022,234.95154,240.4461,37,1,1,1,1,2,1.0,1063,124.5269113779068,0.8614234607971628,899,190.2670258283615,1457.0,152.6959799528122,0.6170212765957447,0.8025351701800296,0.3120631562512632,0.7852613256239882,127,78.5269113779068,20,43,44,4,37,2.7220661536050126,10544
427,tile_x59392_y70144_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x59392_y70144_gray_matter,258.43396,236.25462,394.44977,315.29346,165,4,3,7,3,10,2.333333333333333,491,84.42640614509583,0.8656348863574913,1091,390.0904005765915,5255.0,308.1295119524002,0.2076117982873453,0.7898925774562893,0.0900957050302898,0.695530200665754,696,337.8061298131943,15,51,84,7,165,2.7217772919085994,8808
428,tile_x24064_y24064_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x24064_y24064_gray_matter,392.6844,307.54593,507.53168,442.75546,288,7,3,10,2,12,5.0,494,95.39696860313416,0.6821308069761,1525,594.8427076339722,10419.0,395.5509133338928,0.1463672137441213,0.6649672396711793,0.0541595969985613,0.8368182031738721,1105,577.7716399431229,14,75,101,15,288,2.7142298153437054,84446
429,tile_x32768_y72704_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x32768_y72704_gray_matter,269.7129,213.92746,369.02222,318.90024,153,5,4,7,6,13,1.1666666666666667,503,103.01219260692596,0.5956629482070802,1998,401.1198381185532,4367.5,274.41388404369354,0.4574699484831139,0.6841194525078289,0.1560475897905585,0.7288373426402194,1523,473.9898953437805,9,58,74,9,153,2.7131627177520508,3081
430,tile_x25600_y49664_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x25600_y49664_gray_matter,330.1119,435.32504,393.34097,500.1674,65,0,4,4,4,8,1.0,840,124.1248904466629,0.6851274903670843,1420,257.8650048971176,2347.5,187.19886529445648,0.6048988285410011,0.7259568446255228,0.2683572873092333,0.8418002319745272,665,325.4629839658737,19,28,49,5,65,2.7088124091648917,1831
431,tile_x18432_y46592_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x18432_y46592_gray_matter,367.2692,88.07272,407.32224,142.00992,16,0,2,2,2,4,1.0,449,84.5269113779068,0.7897073949278829,816,133.63960921764374,911.5,118.38788163661955,0.8952276467361492,0.8858741979992967,0.5741556312960209,0.8172445588710726,367,207.3380935192108,11,12,26,2,16,2.7051251723061,744
432,tile_x4096_y29184_gray_matter_cell_1,2018-001_Iba1_Temporal_pole_Batch_6,tile_x4096_y29184_gray_matter,160.33313,408.08557,239.73193,460.82318,137,2,1,1,1,2,1.0,95,37.65685415267944,0.8418707036008384,601,262.73506212234497,2392.0,192.03932452201843,0.2512541806020067,0.73092385527362,0.1094077959388934,0.8150621014794623,566,249.3208485841751,7,53,67,12,137,2.704671168404359,105379
433,tile_x29696_y54784_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x29696_y54784_gray_matter,428.17175,17.79515,496.2401,123.63524,111,1,3,4,3,7,1.3333333333333333,715,106.08326029777528,0.7984030523343318,1324,283.1787132024765,3761.0,249.31978261470795,0.3520340335017282,0.8804326419706591,0.20748019201601,0.7603257838314351,609,384.4335464239121,12,58,69,7,111,2.7015037495006853,101054
434,tile_x66048_y55808_gray_matter_cell_0,2016-032_Iba1_Temporal_pole_Batch_8,tile_x66048_y55808_gray_matter,226.82645,158.84805,330.91275,286.37848,148,2,6,6,6,12,1.0,644,104.911687374115,0.7352719308947215,1321,271.66399443149567,5262.5,303.81797873973846,0.251021377672209,1.1183593886835488,0.2249305874355488,0.7164320939229298,696,345.6051193475723,10,19,89,10,148,2.700663908384427,30312
435,tile_x37888_y46592_gray_matter_cell_2,2017-026_Iba1_Temporal_pole_Batch_8,tile_x37888_y46592_gray_matter,310.63495,1.5814819,510.39496,243.64949,257,4,3,7,3,10,2.333333333333333,333,69.35533845424652,0.8699500284814726,1965,571.9554054737091,8539.0,477.9250376224518,0.2301206230237732,0.8355984278645312,0.0754828137951618,0.4697830157982659,1640,602.9259679317474,12,16,172,8,257,2.696421288547449,45654
436,tile_x56320_y27648_gray_matter_cell_2,2017-063_Iba1_Temporal_pole_Batch_6,tile_x56320_y27648_gray_matter,63.13678,106.03665,107.49179,180.4596,46,0,1,1,1,2,1.0,409,75.94112491607666,0.8912080894496494,552,130.81118214130402,997.5,155.11913001537323,0.5533834586466165,1.185824693853859,0.4053770901631345,0.5209452082947291,179,141.53910398483276,14,16,58,2,46,2.69576198716134,58524
437,tile_x18944_y53760_gray_matter_cell_2,2014-048_Iba1_Temporal_pole_Batch_8,tile_x18944_y53760_gray_matter,85.01253,209.96585,155.62605,278.47083,135,4,4,8,4,12,2.0,345,71.69848430156708,0.8433522529373184,1001,278.4507913589477,3347.0,222.37419962883,0.2990737974305348,0.798612201974926,0.1622359247075489,0.8505439904940182,658,300.9360725879669,8,38,58,8,135,2.692361276800512,801
